InvoiceNo,ItemName,Quantity,Timestamp,Price
INV-20141,Power Supply,1.0,2024-10-07 12:29:14,452.9
INV-20141,Mouse Pad,1.0,2024-10-07 12:29:14,413.7
INV-20141,RGB Lighting Kit,4.0,2024-10-07 12:29:14,1098.98
INV-20142,Gamepad,4.0,2024-07-22 12:51:39,1615.52
INV-20142,Gaming Glasses,3.0,2024-07-22 12:51:39,203.64
INV-20142,CPU Cooler,2.0,2024-07-22 12:51:39,855.41
INV-20142,Gaming Monitor,4.0,2024-07-22 12:51:39,192.14
INV-20142,Gaming Chair,1.0,2024-07-22 12:51:39,564.56
INV-20143,VR Headset,2.0,2024-06-30 17:14:29,1786.52
INV-20143,Mechanical Keyboard,2.0,2024-06-30 17:14:29,69.52
INV-20143,Joystick,4.0,2024-06-30 17:14:29,1402.32
INV-20143,Gaming Headset,2.0,2024-06-30 17:14:29,79.0
INV-20143,CPU Cooler,3.0,2024-06-30 17:14:29,855.41
INV-20144,Gaming Glasses,2.0,2024-07-27 04:56:51,203.64
INV-20144,Gaming Laptop,4.0,2024-07-27 04:56:51,1359.86
INV-20145,Surround Speakers,3.0,2025-04-01 19:44:15,1215.38
INV-20145,Gaming Laptop,3.0,2025-04-01 19:44:15,1359.86
INV-20146,VR Headset,2.0,2024-08-06 10:02:15,1786.52
INV-20146,Gamepad,3.0,2024-08-06 10:02:15,1615.52
INV-20147,Gaming Backpack,3.0,2024-11-21 07:28:59,1698.04
INV-20147,RAM 32GB,1.0,2024-11-21 07:28:59,686.46
INV-20147,Graphics Card,2.0,2024-11-21 07:28:59,461.96
INV-20147,Gaming Monitor,2.0,2024-11-21 07:28:59,192.14
INV-20147,Gaming Laptop,3.0,2024-11-21 07:28:59,1359.86
INV-20148,Gaming Monitor,2.0,2025-01-22 12:24:01,192.14
INV-20148,Gaming Laptop,1.0,2025-01-22 12:24:01,
INV-20148,RGB Lighting Kit,2.0,2025-01-22 12:24:01,1098.98
INV-20148,Mechanical Keyboard,1.0,2025-01-22 12:24:01,69.52
INV-20148,Gaming Chair,4.0,2025-01-22 12:24:01,564.56
INV-20149,Motherboard,4.0,2025-02-24 21:21:12,1020.6
INV-20150,Sound Card,3.0,2025-03-11 13:58:42,693.7
INV-20150,Gaming Laptop,1.0,2025-03-11 13:58:42,1359.86
INV-20150,Processor,1.0,2025-03-11 13:58:42,327.85
INV-20150,Surround Speakers,4.0,2025-03-11 13:58:42,1215.38
INV-20150,Gaming Glasses,3.0,2025-03-11 13:58:42,203.64
INV-20151,Processor,1.0,2025-04-21 04:46:31,327.85
INV-20152,Motherboard,4.0,2024-05-09 15:27:30,1020.6
INV-20152,Capture Card,1.0,2024-05-09 15:27:30,1186.75
INV-20153,Gaming Controller,4.0,2024-12-06 10:49:05,72.54
INV-20153,Graphics Card,4.0,2024-12-06 10:49:05,461.96
INV-20153,Graphics Card,3.0,2024-12-06 10:49:05,461.96
INV-20153,Joystick,1.0,2024-12-06 10:49:05,1402.32
INV-20153,Gaming Headset,4.0,2024-12-06 10:49:05,79.0
INV-20154,Gaming Monitor,2.0,2024-05-15 19:09:33,192.14
INV-20155,RGB Lighting Kit,1.0,2025-04-03 12:18:14,1098.98
INV-20155,Gaming Backpack,1.0,2025-04-03 12:18:14,1698.04
INV-20155,Joystick,1.0,2025-04-03 12:18:14,1402.32
INV-20155,CPU Cooler,1.0,2025-04-03 12:18:14,855.41
INV-20155,Gaming Desk,3.0,2025-04-03 12:18:14,1622.67
INV-20156,Gaming Backpack,2.0,2024-07-21 06:45:38,1698.04
INV-20157,Gaming Monitor,2.0,2024-10-07 12:51:17,192.14
INV-20157,RGB Lighting Kit,2.0,2024-10-07 12:51:17,1098.98
INV-20157,Capture Card,3.0,2024-10-07 12:51:17,
INV-20157,Gaming Controller,4.0,2024-10-07 12:51:17,72.54
INV-20157,Power Supply,1.0,2024-10-07 12:51:17,452.9
INV-20158,Gaming Microphone,3.0,2025-04-14 19:01:48,211.5
INV-20159,CPU Cooler,2.0,2025-01-31 18:41:54,855.41
INV-20159,Gaming Controller,2.0,2025-01-31 18:41:54,72.54
INV-20159,Gaming Headset,4.0,2025-01-31 18:41:54,79.0
INV-20159,CPU Cooler,4.0,2025-01-31 18:41:54,855.41
INV-20160,Gaming Glasses,4.0,2024-07-21 17:50:53,203.64
INV-20160,External Hard Drive,2.0,2024-07-21 17:50:53,456.47
INV-20160,Gaming Mouse,2.0,2024-07-21 17:50:53,1286.07
INV-20160,Gaming Laptop,3.0,2024-07-21 17:50:53,1359.86
INV-20161,VR Headset,2.0,2024-05-30 03:24:21,1786.52
INV-20162,Gaming Backpack,3.0,2025-01-09 20:31:46,1698.04
INV-20163,Gaming Glasses,1.0,2025-03-19 22:57:01,203.64
INV-20163,Joystick,3.0,2025-03-19 22:57:01,1402.32
INV-20163,VR Headset,4.0,2025-03-19 22:57:01,1786.52
INV-20163,Sound Card,4.0,2025-03-19 22:57:01,693.7
INV-20163,Gamepad,,2025-03-19 22:57:01,1615.52
INV-20164,CPU Cooler,3.0,2024-08-13 15:23:04,855.41
INV-20164,CPU Cooler,3.0,2024-08-13 15:23:04,855.41
INV-20164,Gamepad,4.0,2024-08-13 15:23:04,1615.52
INV-20164,Sound Card,3.0,2024-08-13 15:23:04,693.7
INV-20164,Power Supply,2.0,2024-08-13 15:23:04,452.9
INV-20165,Processor,3.0,2024-12-02 08:03:39,327.85
INV-20165,Processor,2.0,2024-12-02 08:03:39,327.85
INV-20166,CPU Cooler,3.0,2024-08-12 09:16:51,855.41
INV-20166,RGB Lighting Kit,1.0,2024-08-12 09:16:51,1098.98
INV-20166,Graphics Card,3.0,2024-08-12 09:16:51,461.96
INV-20166,Gaming Microphone,4.0,2024-08-12 09:16:51,211.5
INV-20167,Joystick,2.0,2024-06-03 20:19:20,1402.32
INV-20167,Gaming Controller,2.0,2024-06-03 20:19:20,72.54
INV-20167,External Hard Drive,4.0,2024-06-03 20:19:20,
INV-20167,Gaming Backpack,3.0,2024-06-03 20:19:20,
INV-20168,Gaming Headset,4.0,2024-09-16 22:12:39,79.0
INV-20169,SSD 1TB,4.0,2025-03-22 18:27:52,1478.21
INV-20169,Graphics Card,3.0,2025-03-22 18:27:52,461.96
INV-20169,Gaming Mouse,2.0,2025-03-22 18:27:52,1286.07
INV-20169,Gaming Monitor,1.0,2025-03-22 18:27:52,192.14
INV-20170,Processor,1.0,2024-08-21 22:17:07,
INV-20170,SSD 1TB,4.0,2024-08-21 22:17:07,1478.21
INV-20170,Gaming Headset,4.0,2024-08-21 22:17:07,79.0
INV-20170,External Hard Drive,1.0,2024-08-21 22:17:07,456.47
INV-20170,VR Headset,2.0,2024-08-21 22:17:07,1786.52
INV-20171,,1.0,2024-08-29 01:17:55,1020.6
INV-20171,Sound Card,1.0,2024-08-29 01:17:55,693.7
INV-20171,Mouse Pad,4.0,2024-08-29 01:17:55,413.7
INV-20172,Gaming Headset,1.0,2024-09-21 13:10:18,79.0
INV-20172,Gaming Mouse,2.0,2024-09-21 13:10:18,1286.07
INV-20172,Motherboard,3.0,2024-09-21 13:10:18,1020.6
INV-20172,RAM 32GB,2.0,2024-09-21 13:10:18,686.46
INV-20173,Mouse Pad,4.0,2025-03-16 15:44:37,413.7
INV-20173,Gamepad,3.0,2025-03-16 15:44:37,1615.52
INV-20173,Gaming Backpack,4.0,2025-03-16 15:44:37,1698.04
INV-20173,Gaming Mouse,2.0,2025-03-16 15:44:37,1286.07
INV-20174,Sound Card,1.0,2025-04-15 22:14:55,693.7
INV-20174,Gaming Microphone,2.0,2025-04-15 22:14:55,211.5
INV-20174,External Hard Drive,4.0,2025-04-15 22:14:55,456.47
INV-20174,Gaming Microphone,3.0,2025-04-15 22:14:55,211.5
INV-20174,Streaming Webcam,4.0,2025-04-15 22:14:55,1306.77
INV-20175,RAM 32GB,4.0,2024-10-15 12:29:09,686.46
INV-20175,Gaming Desk,3.0,2024-10-15 12:29:09,1622.67
INV-20175,Gaming Chair,1.0,2024-10-15 12:29:09,564.56
INV-20176,Sound Card,1.0,2024-11-25 22:23:02,693.7
INV-20176,Streaming Webcam,3.0,2024-11-25 22:23:02,1306.77
INV-20176,Graphics Card,4.0,2024-11-25 22:23:02,461.96
INV-20176,Gaming Glasses,3.0,2024-11-25 22:23:02,203.64
INV-20176,RAM 32GB,4.0,2024-11-25 22:23:02,686.46
INV-20177,VR Headset,1.0,2024-07-18 19:32:57,1786.52
INV-20177,Sound Card,2.0,2024-07-18 19:32:57,693.7
INV-20177,Gaming Backpack,2.0,2024-07-18 19:32:57,1698.04
INV-20177,Power Supply,4.0,2024-07-18 19:32:57,452.9
INV-20178,External Hard Drive,3.0,2024-11-25 08:26:31,456.47
INV-20178,Gaming Controller,3.0,2024-11-25 08:26:31,72.54
INV-20178,Mouse Pad,2.0,2024-11-25 08:26:31,413.7
INV-20178,Gaming Desk,3.0,2024-11-25 08:26:31,
INV-20179,Joystick,1.0,2025-02-17 16:26:57,1402.32
INV-20179,Sound Card,3.0,2025-02-17 16:26:57,693.7
INV-20179,Mouse Pad,3.0,2025-02-17 16:26:57,413.7
INV-20179,Gaming Controller,3.0,2025-02-17 16:26:57,72.54
INV-20180,Gaming Monitor,3.0,2024-07-01 02:18:00,192.14
INV-20181,External Hard Drive,4.0,2024-07-30 01:10:39,456.47
INV-20181,RAM 32GB,2.0,2024-07-30 01:10:39,686.46
INV-20182,Sound Card,2.0,2025-03-06 00:19:20,693.7
INV-20183,,3.0,2025-04-02 06:13:19,1478.21
INV-20183,Gaming Laptop,1.0,2025-04-02 06:13:19,1359.86
INV-20183,Gaming Desk,3.0,2025-04-02 06:13:19,1622.67
INV-20183,Gaming Laptop,3.0,2025-04-02 06:13:19,1359.86
INV-20184,Mouse Pad,4.0,2025-04-14 17:18:49,413.7
INV-20184,Capture Card,2.0,2025-04-14 17:18:49,1186.75
INV-20184,Gaming Controller,3.0,2025-04-14 17:18:49,72.54
INV-20184,Gaming Chair,1.0,2025-04-14 17:18:49,564.56
INV-20185,Gaming Headset,2.0,2024-07-09 03:02:12,79.0
INV-20185,Gaming Mouse,2.0,2024-07-09 03:02:12,1286.07
INV-20185,Gamepad,4.0,2024-07-09 03:02:12,1615.52
INV-20186,Gaming Chair,3.0,2024-10-21 07:18:52,564.56
INV-20186,VR Headset,2.0,2024-10-21 07:18:52,1786.52
INV-20186,Joystick,4.0,2024-10-21 07:18:52,1402.32
INV-20187,Mechanical Keyboard,1.0,2024-10-15 07:18:02,69.52
INV-20187,Sound Card,4.0,2024-10-15 07:18:02,693.7
INV-20187,Gaming Microphone,4.0,2024-10-15 07:18:02,211.5
INV-20188,Gaming Chair,,2024-09-14 01:24:19,564.56
INV-20189,Motherboard,4.0,2025-02-22 22:22:35,1020.6
INV-20189,VR Headset,2.0,2025-02-22 22:22:35,1786.52
INV-20189,Mouse Pad,1.0,2025-02-22 22:22:35,413.7
INV-20190,Gaming Backpack,3.0,2025-01-09 13:36:26,1698.04
INV-20190,SSD 1TB,2.0,2025-01-09 13:36:26,1478.21
INV-20190,Joystick,3.0,2025-01-09 13:36:26,1402.32
INV-20190,,2.0,2025-01-09 13:36:26,1615.52
INV-20191,SSD 1TB,3.0,2024-06-22 05:53:50,1478.21
INV-20191,Joystick,2.0,2024-06-22 05:53:50,1402.32
INV-20191,Processor,2.0,2024-06-22 05:53:50,327.85
INV-20192,Gamepad,2.0,2024-11-29 20:08:00,1615.52
INV-20192,Gaming Mouse,2.0,2024-11-29 20:08:00,1286.07
INV-20192,Gaming Glasses,4.0,2024-11-29 20:08:00,203.64
INV-20192,Gaming Desk,2.0,2024-11-29 20:08:00,1622.67
INV-20193,Gaming Controller,2.0,2024-12-24 11:07:35,72.54
INV-20193,CPU Cooler,3.0,2024-12-24 11:07:35,855.41
INV-20193,Gaming Backpack,1.0,2024-12-24 11:07:35,1698.04
INV-20194,Mechanical Keyboard,2.0,2024-08-23 22:20:17,69.52
INV-20194,Gamepad,3.0,2024-08-23 22:20:17,1615.52
INV-20195,Power Supply,4.0,2025-03-31 00:32:48,
INV-20195,Gaming Chair,3.0,2025-03-31 00:32:48,564.56
INV-20195,External Hard Drive,2.0,2025-03-31 00:32:48,456.47
INV-20195,Gaming Laptop,2.0,2025-03-31 00:32:48,1359.86
INV-20196,Gamepad,2.0,2024-12-25 08:58:00,1615.52
INV-20196,Gaming Glasses,1.0,2024-12-25 08:58:00,203.64
INV-20196,Mouse Pad,4.0,2024-12-25 08:58:00,413.7
INV-20197,Gaming Mouse,2.0,2024-10-15 05:00:13,1286.07
INV-20197,,1.0,2024-10-15 05:00:13,1622.67
INV-20197,Gaming Chair,1.0,2024-10-15 05:00:13,564.56
INV-20197,Gaming Monitor,1.0,2024-10-15 05:00:13,192.14
INV-20197,Gaming Controller,4.0,2024-10-15 05:00:13,72.54
INV-20198,SSD 1TB,4.0,2024-07-24 21:02:01,1478.21
INV-20198,Graphics Card,2.0,2024-07-24 21:02:01,461.96
INV-20198,Mouse Pad,1.0,2024-07-24 21:02:01,413.7
INV-20198,SSD 1TB,2.0,2024-07-24 21:02:01,1478.21
INV-20198,CPU Cooler,3.0,2024-07-24 21:02:01,855.41
INV-20199,RGB Lighting Kit,4.0,2024-11-28 01:25:03,1098.98
INV-20199,RGB Lighting Kit,4.0,2024-11-28 01:25:03,1098.98
INV-20200,CPU Cooler,2.0,2024-11-23 08:33:12,855.41
INV-20200,Gaming Headset,1.0,2024-11-23 08:33:12,
INV-20200,Gaming Desk,4.0,2024-11-23 08:33:12,1622.67
INV-20201,Motherboard,4.0,2024-08-01 16:32:12,1020.6
INV-20201,,4.0,2024-08-01 16:32:12,1615.52
INV-20201,RGB Lighting Kit,2.0,2024-08-01 16:32:12,1098.98
INV-20201,CPU Cooler,4.0,2024-08-01 16:32:12,855.41
INV-20201,Surround Speakers,1.0,2024-08-01 16:32:12,1215.38
INV-20202,Gaming Monitor,4.0,2024-11-01 12:24:46,192.14
INV-20203,WiFi Router,1.0,2024-07-09 23:49:23,32.87
INV-20203,VR Headset,3.0,2024-07-09 23:49:23,1786.52
INV-20204,Joystick,1.0,2024-05-03 08:24:27,1402.32
INV-20204,Streaming Webcam,2.0,2024-05-03 08:24:27,1306.77
INV-20205,Gaming Backpack,3.0,2024-09-04 10:28:07,1698.04
INV-20205,Gaming Desk,2.0,2024-09-04 10:28:07,1622.67
INV-20205,RGB Lighting Kit,2.0,2024-09-04 10:28:07,1098.98
INV-20205,Processor,3.0,2024-09-04 10:28:07,327.85
INV-20205,Gaming Mouse,4.0,2024-09-04 10:28:07,1286.07
INV-20206,RAM 16GB,3.0,2025-04-03 02:32:11,1915.28
INV-20207,Gaming Microphone,2.0,2024-06-25 10:30:55,211.5
INV-20207,Capture Card,4.0,2024-06-25 10:30:55,1186.75
INV-20207,Mechanical Keyboard,,2024-06-25 10:30:55,69.52
INV-20207,Gaming Microphone,3.0,2024-06-25 10:30:55,211.5
INV-20207,CPU Cooler,3.0,2024-06-25 10:30:55,855.41
INV-20208,Gaming Laptop,2.0,2025-02-09 07:12:28,1359.86
INV-20209,Capture Card,2.0,2025-01-05 16:02:59,1186.75
INV-20210,Gaming Monitor,4.0,2024-07-17 01:47:03,192.14
INV-20210,Gaming Headset,1.0,2024-07-17 01:47:03,79.0
INV-20211,CPU Cooler,1.0,2024-12-09 07:49:21,855.41
INV-20211,Capture Card,3.0,2024-12-09 07:49:21,1186.75
INV-20211,Gaming Microphone,2.0,2024-12-09 07:49:21,211.5
INV-20211,Gaming Backpack,3.0,2024-12-09 07:49:21,1698.04
INV-20211,Gaming Chair,4.0,2024-12-09 07:49:21,564.56
INV-20212,Gaming Controller,2.0,2024-09-11 06:54:26,72.54
INV-20212,WiFi Router,4.0,2024-09-11 06:54:26,32.87
INV-20212,Gaming Laptop,1.0,2024-09-11 06:54:26,1359.86
INV-20213,Gaming Microphone,2.0,2024-08-29 06:22:39,211.5
INV-20213,RAM 16GB,4.0,2024-08-29 06:22:39,1915.28
INV-20213,Gaming Headset,2.0,2024-08-29 06:22:39,79.0
INV-20214,Gaming Monitor,3.0,2024-09-02 14:45:25,192.14
INV-20214,Processor,2.0,2024-09-02 14:45:25,327.85
INV-20214,Streaming Webcam,4.0,2024-09-02 14:45:25,1306.77
INV-20214,Streaming Webcam,3.0,2024-09-02 14:45:25,1306.77
INV-20214,Motherboard,4.0,2024-09-02 14:45:25,1020.6
INV-20215,Gaming Headset,4.0,2024-05-18 18:39:24,79.0
INV-20215,Mouse Pad,4.0,2024-05-18 18:39:24,413.7
INV-20215,Gaming Controller,3.0,2024-05-18 18:39:24,72.54
INV-20216,Gaming Monitor,2.0,2024-11-14 04:14:26,192.14
INV-20216,Gaming Laptop,,2024-11-14 04:14:26,1359.86
INV-20216,Sound Card,1.0,2024-11-14 04:14:26,693.7
INV-20217,VR Headset,4.0,2024-09-11 09:07:52,1786.52
INV-20217,Power Supply,2.0,2024-09-11 09:07:52,452.9
INV-20217,Mouse Pad,3.0,2024-09-11 09:07:52,413.7
INV-20218,Gaming Headset,4.0,2024-07-24 06:07:10,79.0
INV-20218,RGB Lighting Kit,3.0,2024-07-24 06:07:10,1098.98
INV-20218,Gaming Controller,1.0,2024-07-24 06:07:10,72.54
INV-20218,Graphics Card,4.0,2024-07-24 06:07:10,461.96
INV-20219,Gaming Monitor,1.0,2024-08-21 10:55:48,192.14
INV-20219,Gaming Monitor,2.0,2024-08-21 10:55:48,192.14
INV-20220,Mechanical Keyboard,3.0,2024-12-16 02:03:36,69.52
INV-20220,RAM 32GB,4.0,2024-12-16 02:03:36,686.46
INV-20220,Gamepad,1.0,2024-12-16 02:03:36,1615.52
INV-20221,RAM 16GB,2.0,2025-03-16 17:09:58,1915.28
INV-20221,Motherboard,2.0,2025-03-16 17:09:58,1020.6
INV-20222,Gaming Backpack,1.0,2024-12-14 20:57:07,1698.04
INV-20222,RAM 16GB,3.0,2024-12-14 20:57:07,1915.28
INV-20222,WiFi Router,4.0,2024-12-14 20:57:07,32.87
INV-20222,Gaming Monitor,1.0,2024-12-14 20:57:07,192.14
INV-20223,Graphics Card,2.0,2024-08-08 19:54:00,461.96
INV-20223,RGB Lighting Kit,3.0,2024-08-08 19:54:00,1098.98
INV-20223,Surround Speakers,4.0,2024-08-08 19:54:00,1215.38
INV-20224,Gaming Backpack,3.0,2024-12-20 07:16:38,1698.04
INV-20225,Gaming Glasses,3.0,2024-12-12 18:48:38,203.64
INV-20225,Gaming Chair,4.0,2024-12-12 18:48:38,564.56
INV-20225,Mouse Pad,3.0,2024-12-12 18:48:38,413.7
INV-20225,Processor,4.0,2024-12-12 18:48:38,327.85
INV-20226,Graphics Card,3.0,2024-12-24 10:57:54,461.96
INV-20227,RAM 16GB,3.0,2024-06-28 16:08:51,1915.28
INV-20227,Gamepad,3.0,2024-06-28 16:08:51,1615.52
INV-20227,Gaming Mouse,1.0,2024-06-28 16:08:51,1286.07
INV-20228,External Hard Drive,3.0,2025-02-17 15:43:14,456.47
INV-20228,SSD 1TB,4.0,2025-02-17 15:43:14,1478.21
INV-20228,Gaming Backpack,3.0,2025-02-17 15:43:14,1698.04
INV-20228,Gaming Headset,4.0,2025-02-17 15:43:14,79.0
INV-20228,Gamepad,4.0,2025-02-17 15:43:14,1615.52
INV-20229,Gaming Headset,4.0,2025-01-04 09:16:13,79.0
INV-20230,Mechanical Keyboard,1.0,2025-04-16 20:29:39,69.52
INV-20230,Processor,2.0,2025-04-16 20:29:39,327.85
INV-20231,RAM 32GB,4.0,2025-01-07 10:59:40,686.46
INV-20232,SSD 1TB,1.0,2024-11-19 06:03:27,1478.21
INV-20233,Power Supply,4.0,2025-02-08 21:38:36,452.9
INV-20233,VR Headset,2.0,2025-02-08 21:38:36,1786.52
INV-20233,Capture Card,1.0,2025-02-08 21:38:36,1186.75
INV-20234,WiFi Router,1.0,2024-08-07 23:24:06,32.87
INV-20234,Processor,2.0,2024-08-07 23:24:06,327.85
INV-20234,External Hard Drive,1.0,2024-08-07 23:24:06,456.47
INV-20234,Gaming Mouse,1.0,2024-08-07 23:24:06,1286.07
INV-20235,Power Supply,3.0,2024-10-29 10:52:20,452.9
INV-20235,Sound Card,4.0,2024-10-29 10:52:20,693.7
INV-20235,CPU Cooler,1.0,2024-10-29 10:52:20,855.41
INV-20236,Mechanical Keyboard,1.0,2024-09-12 05:08:31,69.52
INV-20236,Streaming Webcam,1.0,2024-09-12 05:08:31,1306.77
INV-20237,Gamepad,4.0,2024-07-15 22:15:22,1615.52
INV-20237,Gaming Mouse,4.0,2024-07-15 22:15:22,1286.07
INV-20237,External Hard Drive,1.0,2024-07-15 22:15:22,456.47
INV-20237,CPU Cooler,3.0,2024-07-15 22:15:22,855.41
INV-20238,Joystick,4.0,2024-07-11 08:55:12,1402.32
INV-20238,WiFi Router,2.0,2024-07-11 08:55:12,32.87
INV-20238,Gaming Microphone,3.0,2024-07-11 08:55:12,211.5
INV-20239,Gamepad,2.0,2024-10-30 06:15:30,1615.52
INV-20240,Gaming Monitor,1.0,2025-04-06 04:45:18,192.14
INV-20240,Mouse Pad,3.0,2025-04-06 04:45:18,413.7
INV-20240,Gaming Headset,3.0,2025-04-06 04:45:18,79.0
INV-20241,Streaming Webcam,1.0,2024-09-22 06:43:24,1306.77
INV-20241,Processor,3.0,2024-09-22 06:43:24,327.85
INV-20241,RAM 16GB,4.0,2024-09-22 06:43:24,1915.28
INV-20242,Gaming Mouse,4.0,2024-07-21 10:56:45,1286.07
INV-20242,Surround Speakers,4.0,2024-07-21 10:56:45,1215.38
INV-20242,CPU Cooler,1.0,2024-07-21 10:56:45,855.41
INV-20242,Capture Card,1.0,2024-07-21 10:56:45,1186.75
INV-20243,Gaming Controller,2.0,2024-10-27 18:31:07,72.54
INV-20243,Processor,4.0,2024-10-27 18:31:07,327.85
INV-20243,Mechanical Keyboard,2.0,2024-10-27 18:31:07,69.52
INV-20244,External Hard Drive,2.0,2024-09-03 06:16:28,456.47
INV-20244,Sound Card,1.0,2024-09-03 06:16:28,693.7
INV-20244,Processor,2.0,2024-09-03 06:16:28,327.85
INV-20245,Gaming Laptop,2.0,2025-04-05 10:03:00,1359.86
INV-20245,Gaming Microphone,4.0,2025-04-05 10:03:00,211.5
INV-20245,Gaming Mouse,,2025-04-05 10:03:00,1286.07
INV-20246,Streaming Webcam,4.0,2025-03-08 22:51:27,1306.77
INV-20246,RGB Lighting Kit,2.0,2025-03-08 22:51:27,1098.98
INV-20247,Gaming Glasses,1.0,2024-08-21 15:54:27,203.64
INV-20248,WiFi Router,2.0,2024-05-16 12:54:52,32.87
INV-20248,Gaming Headset,3.0,2024-05-16 12:54:52,79.0
INV-20249,Power Supply,3.0,2025-02-22 13:40:49,452.9
INV-20249,Surround Speakers,2.0,2025-02-22 13:40:49,1215.38
INV-20249,RGB Lighting Kit,3.0,2025-02-22 13:40:49,1098.98
INV-20249,WiFi Router,4.0,2025-02-22 13:40:49,32.87
INV-20249,Gaming Desk,,2025-02-22 13:40:49,1622.67
INV-20250,RAM 32GB,4.0,2024-07-19 17:19:58,686.46
INV-20251,WiFi Router,2.0,2024-06-22 05:08:43,32.87
INV-20251,Graphics Card,3.0,2024-06-22 05:08:43,461.96
INV-20252,Gaming Glasses,4.0,2024-07-15 07:30:21,203.64
INV-20252,Power Supply,3.0,2024-07-15 07:30:21,452.9
INV-20252,Surround Speakers,,2024-07-15 07:30:21,1215.38
INV-20252,Gaming Chair,1.0,2024-07-15 07:30:21,564.56
INV-20252,SSD 1TB,2.0,2024-07-15 07:30:21,1478.21
INV-20253,CPU Cooler,1.0,2024-06-19 10:47:53,855.41
INV-20253,VR Headset,2.0,2024-06-19 10:47:53,1786.52
INV-20254,External Hard Drive,1.0,2025-02-26 00:55:00,456.47
INV-20254,Gaming Headset,3.0,2025-02-26 00:55:00,79.0
INV-20254,VR Headset,1.0,2025-02-26 00:55:00,1786.52
INV-20254,Processor,1.0,2025-02-26 00:55:00,327.85
INV-20255,Gaming Desk,3.0,2024-05-13 01:35:24,1622.67
INV-20255,Joystick,,2024-05-13 01:35:24,1402.32
INV-20255,Graphics Card,3.0,2024-05-13 01:35:24,461.96
INV-20256,CPU Cooler,2.0,2025-03-28 23:26:27,855.41
INV-20257,SSD 1TB,4.0,2024-05-21 04:24:19,1478.21
INV-20257,Gaming Backpack,4.0,2024-05-21 04:24:19,1698.04
INV-20258,Gaming Desk,1.0,2024-07-18 04:12:40,1622.67
INV-20258,Gamepad,4.0,2024-07-18 04:12:40,1615.52
INV-20258,Gaming Glasses,2.0,2024-07-18 04:12:40,203.64
INV-20258,Sound Card,3.0,2024-07-18 04:12:40,693.7
INV-20258,RGB Lighting Kit,2.0,2024-07-18 04:12:40,1098.98
INV-20259,Streaming Webcam,1.0,2024-08-06 00:55:11,1306.77
INV-20259,Gaming Microphone,4.0,2024-08-06 00:55:11,211.5
INV-20259,Gaming Glasses,4.0,2024-08-06 00:55:11,203.64
INV-20260,Sound Card,1.0,2024-12-30 04:36:51,693.7
INV-20260,Capture Card,4.0,2024-12-30 04:36:51,1186.75
INV-20260,Graphics Card,4.0,2024-12-30 04:36:51,461.96
INV-20260,Gaming Glasses,1.0,2024-12-30 04:36:51,203.64
INV-20261,VR Headset,3.0,2025-02-20 16:16:46,1786.52
INV-20261,Joystick,3.0,2025-02-20 16:16:46,1402.32
INV-20262,Gaming Backpack,3.0,2025-03-14 22:27:19,1698.04
INV-20262,Power Supply,3.0,2025-03-14 22:27:19,452.9
INV-20262,Sound Card,2.0,2025-03-14 22:27:19,693.7
INV-20262,Gaming Controller,4.0,2025-03-14 22:27:19,72.54
INV-20262,Mouse Pad,1.0,2025-03-14 22:27:19,413.7
INV-20263,Gamepad,4.0,2024-07-06 15:35:55,1615.52
INV-20263,RAM 32GB,4.0,2024-07-06 15:35:55,686.46
INV-20263,Gaming Mouse,2.0,2024-07-06 15:35:55,1286.07
INV-20263,Gaming Desk,1.0,2024-07-06 15:35:55,1622.67
INV-20263,RGB Lighting Kit,2.0,2024-07-06 15:35:55,1098.98
INV-20264,Gaming Microphone,1.0,2024-10-18 04:25:29,211.5
INV-20264,Processor,1.0,2024-10-18 04:25:29,327.85
INV-20265,RAM 16GB,4.0,2024-05-08 07:52:32,1915.28
INV-20265,Gaming Mouse,2.0,2024-05-08 07:52:32,1286.07
INV-20265,RGB Lighting Kit,1.0,2024-05-08 07:52:32,1098.98
INV-20265,Streaming Webcam,1.0,2024-05-08 07:52:32,1306.77
INV-20266,External Hard Drive,2.0,2024-08-22 13:55:57,456.47
INV-20266,Processor,2.0,2024-08-22 13:55:57,327.85
INV-20267,SSD 1TB,3.0,2025-03-24 17:58:47,1478.21
INV-20267,Joystick,4.0,2025-03-24 17:58:47,1402.32
INV-20268,Streaming Webcam,3.0,2025-02-25 18:07:37,1306.77
INV-20268,Motherboard,4.0,2025-02-25 18:07:37,1020.6
INV-20268,,4.0,2025-02-25 18:07:37,1098.98
INV-20268,CPU Cooler,1.0,2025-02-25 18:07:37,855.41
INV-20269,SSD 1TB,3.0,2024-06-17 07:08:55,1478.21
INV-20270,External Hard Drive,2.0,2024-04-27 22:15:18,456.47
INV-20271,Power Supply,1.0,2024-11-29 15:03:28,
INV-20271,Capture Card,4.0,2024-11-29 15:03:28,1186.75
INV-20271,WiFi Router,2.0,2024-11-29 15:03:28,32.87
INV-20271,Gaming Controller,2.0,2024-11-29 15:03:28,72.54
INV-20271,Joystick,4.0,2024-11-29 15:03:28,1402.32
INV-20272,CPU Cooler,1.0,2025-01-21 06:15:30,855.41
INV-20272,Gaming Laptop,3.0,2025-01-21 06:15:30,1359.86
INV-20272,RAM 16GB,4.0,2025-01-21 06:15:30,1915.28
INV-20273,Sound Card,1.0,2024-10-07 02:06:19,693.7
